HYID8086000|17733000	0.441	0.061	0.013	0.485	HYID8088000|17732500	0.333	0.000	0.000	0.167	0.000	0.000	0.167	0.000	0.167	0.000	0.000	0.000	0.000	0.000	0.167	3	0	0	3	2	0	0	1	0	0	1	0	1	0	0	0	0	0	1
HYID8086000|17730000	0.541	0.158	0.127	0.174	HYID8086000|17730500	0.040	0.040	0.220	0.100	0.020	0.060	0.000	0.020	0.060	0.060	0.020	0.140	0.060	0.140	0.020	21	6	5	7	2	2	11	5	1	3	0	1	3	3	1	7	3	7	1
HYID8089500|17732500	0.108	0.170	0.533	0.189	HYID8086500|17733000	0.000	0.211	0.000	0.035	0.070	0.175	0.088	0.053	0.018	0.000	0.035	0.035	0.018	0.018	0.246	6	9	29	10	0	12	0	2	4	10	5	3	1	0	2	2	1	1	14
HYID8089500|17732500	0.128	0.006	0.349	0.517	HYID8086000|17732000	0.250	0.000	0.000	0.250	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0	0	1	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0
HYID8089000|17732500	0.574	0.102	0.239	0.085	HYID8087500|17731000	0.000	0.143	0.000	0.143	0.000	0.000	0.143	0.000	0.143	0.143	0.143	0.000	0.143	0.000	0.000	3	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	0
HYID8089500|17732000	0.187	0.369	0.295	0.149	HYID8089000|17731500	0.069	0.000	0.000	0.034	0.414	0.103	0.000	0.000	0.034	0.138	0.000	0.034	0.000	0.103	0.069	3	6	5	2	2	0	0	1	12	3	0	0	1	4	0	1	0	3	2
HYID8088000|17731500	0.378	0.386	0.125	0.110	HYID8087000|17733500	0.041	0.000	0.102	0.102	0.020	0.061	0.102	0.061	0.041	0.041	0.020	0.245	0.000	0.020	0.143	22	22	7	6	2	0	5	5	1	3	5	3	2	2	1	12	0	1	7
HYID8087000|17732500	0.155	0.218	0.138	0.489	HYID8087500|17733000	0.111	0.000	0.000	0.000	0.000	0.111	0.000	0.333	0.222	0.111	0.000	0.000	0.111	0.000	0.000	2	3	2	6	1	0	0	0	0	1	0	3	2	1	0	0	1	0	0
HYID8086000|17731000	0.237	0.045	0.489	0.229	HYID8087000|17733000	0.062	0.000	0.000	0.125	0.000	0.062	0.188	0.062	0.062	0.062	0.062	0.125	0.188	0.000	0.000	3	1	6	3	1	0	0	2	0	1	3	1	1	1	1	2	3	0	0
HYID8089000|17732500	0.223	0.429	0.294	0.054	HYID8087500|17731500	0.062	0.000	0.000	0.109	0.016	0.156	0.047	0.094	0.031	0.031	0.047	0.344	0.031	0.000	0.031	13	25	18	3	4	0	0	7	1	10	3	6	2	2	3	22	2	0	2
HYID8086500|17732000	0.753	0.065	0.163	0.019	HYID8089500|17732500	0.333	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.333	0.000	0.000	0.000	0.000	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
HYID8087500|17731500	0.130	0.191	0.257	0.422	HYID8089500|17731000	0.400	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.000	0.000	0.000	0.000	0.200	0.000	0.000	1	1	1	2	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0
HYID8089000|17731500	0.073	0.012	0.575	0.340	HYID8086500|17732500	0.111	0.444	0.000	0.111	0.111	0.000	0.000	0.000	0.000	0.111	0.000	0.111	0.000	0.000	0.000	1	0	4	2	1	4	0	1	1	0	0	0	0	1	0	1	0	0	0
HYID8087000|17732000	0.650	0.252	0.052	0.047	HYID8089000|17732000	0.444	0.000	0.000	0.000	0.000	0.111	0.000	0.000	0.222	0.000	0.111	0.000	0.111	0.000	0.000	6	2	0	0	4	0	0	0	0	1	0	0	2	0	1	0	1	0	0
HYID8087000|17730000	0.331	0.011	0.211	0.447	HYID8089000|17730500	0.000	0.000	0.037	0.222	0.000	0.074	0.000	0.074	0.037	0.148	0.037	0.074	0.074	0.148	0.074	13	0	8	17	0	0	1	6	0	2	0	2	1	4	1	2	2	4	2
HYID8086000|17730500	0.073	0.257	0.409	0.262	HYID8089500|17730500	0.000	0.071	0.000	0.071	0.000	0.071	0.071	0.143	0.000	0.214	0.071	0.000	0.143	0.143	0.000	1	3	5	3	0	1	0	1	0	1	1	2	0	3	1	0	2	2	0
HYID8089000|17730500	0.145	0.183	0.326	0.346	HYID8087500|17730000	0.750	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1	1	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HYID8089000|17730000	0.155	0.029	0.765	0.051	HYID8086000|17730500	0.059	0.118	0.118	0.000	0.000	0.000	0.235	0.059	0.000	0.059	0.059	0.000	0.118	0.059	0.118	3	1	16	1	1	2	2	0	0	0	4	1	0	1	1	0	2	1	2
HYID8087000|17731500	0.093	0.491	0.032	0.385	HYID8087500|17731500	0.111	0.111	0.167	0.000	0.056	0.222	0.000	0.056	0.056	0.000	0.000	0.000	0.111	0.000	0.111	1	6	0	5	2	2	3	0	1	4	0	1	1	0	0	0	2	0	2
HYID8086000|17732500	0.174	0.121	0.429	0.275	HYID8088000|17731500	0.108	0.027	0.000	0.000	0.054	0.054	0.216	0.162	0.054	0.027	0.054	0.000	0.000	0.054	0.189	5	4	13	9	4	1	0	0	2	2	8	6	2	1	2	0	0	2	7
HYID8089500|17732000	0.370	0.351	0.218	0.061	HYID8086500|17730500	0.429	0.000	0.000	0.000	0.000	0.000	0.000	0.143	0.000	0.000	0.000	0.000	0.286	0.143	0.000	2	2	1	0	3	0	0	0	0	0	0	1	0	0	0	0	2	1	0
HYID8088000|17731500	0.006	0.669	0.139	0.186	HYID8086500|17731500	0.200	0.000	0.000	0.000	0.000	0.000	0.200	0.100	0.200	0.000	0.000	0.100	0.100	0.100	0.000	0	6	1	2	2	0	0	0	0	0	2	1	2	0	0	1	1	1	0
HYID8087500|17733000	0.433	0.302	0.252	0.013	HYID8088000|17732000	0.207	0.000	0.069	0.000	0.138	0.000	0.069	0.000	0.069	0.034	0.069	0.034	0.276	0.034	0.000	17	12	10	1	6	0	2	0	4	0	2	0	2	1	2	1	8	1	0
HYID8086500|17732000	0.188	0.214	0.598	0.000	HYID8088500|17730500	0.174	0.000	0.000	0.043	0.000	0.000	0.130	0.130	0.043	0.043	0.000	0.043	0.348	0.000	0.043	4	5	14	0	4	0	0	1	0	0	3	3	1	1	0	1	8	0	1
HYID8088000|17730000	0.158	0.400	0.385	0.056	HYID8088000|17731000	0.069	0.000	0.103	0.138	0.034	0.069	0.000	0.000	0.000	0.207	0.069	0.000	0.172	0.034	0.103	4	11	11	2	2	0	3	4	1	2	0	0	0	6	2	0	5	1	3
HYID8088500|17732500	0.038	0.136	0.299	0.527	HYID8089000|17731000	0.250	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0
HYID8087000|17732000	0.052	0.015	0.753	0.181	HYID8089000|17731500	0.048	0.000	0.000	0.048	0.048	0.000	0.143	0.143	0.048	0.000	0.048	0.190	0.000	0.143	0.143	1	0	13	3	1	0	0	1	1	0	3	3	1	0	1	4	0	3	3
HYID8089000|17732000	0.545	0.164	0.208	0.084	HYID8088500|17731000	0.250	0.000	0.000	0.250	0.125	0.000	0.000	0.125	0.125	0.000	0.000	0.125	0.000	0.000	0.000	6	2	2	1	2	0	0	2	1	0	0	1	1	0	0	1	0	0	0
HYID8086500|17732000	0.021	0.058	0.432	0.489	HYID8088000|17732500	0.053	0.053	0.000	0.053	0.000	0.053	0.053	0.105	0.000	0.053	0.105	0.158	0.211	0.000	0.105	0	1	7	7	1	1	0	1	0	1	1	2	0	1	2	3	4	0	2
HYID8086500|17732000	0.262	0.127	0.238	0.372	HYID8087500|17731000	0.200	0.200	0.000	0.200	0.000	0.000	0.000	0.000	0.200	0.000	0.200	0.000	0.000	0.000	0.000	2	1	1	2	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0
HYID8088500|17730000	0.564	0.109	0.159	0.167	HYID8087000|17731500	0.200	0.100	0.000	0.150	0.000	0.250	0.050	0.050	0.050	0.050	0.000	0.000	0.000	0.100	0.000	6	1	2	2	4	2	0	3	0	5	1	1	1	1	0	0	0	2	0
HYID8086500|17732000	0.451	0.151	0.084	0.314	HYID8089000|17731000	0.333	0.167	0.000	0.000	0.000	0.000	0.000	0.167	0.167	0.167	0.000	0.000	0.000	0.000	0.000	2	1	0	1	2	1	0	0	0	0	0	1	1	1	0	0	0	0	0
HYID8089500|17732500	0.577	0.307	0.051	0.064	HYID8087000|17730500	0.500	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.250	2	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
HYID8087000|17731000	0.060	0.241	0.151	0.548	HYID8086500|17732500	0.071	0.000	0.000	0.036	0.286	0.000	0.143	0.107	0.036	0.036	0.036	0.107	0.036	0.036	0.071	2	9	6	22	2	0	0	1	8	0	4	3	1	1	1	3	1	1	2
HYID8088000|17732000	0.074	0.874	0.052	0.000	HYID8089000|17730500	0.056	0.000	0.056	0.000	0.056	0.167	0.000	0.111	0.111	0.000	0.056	0.056	0.056	0.222	0.056	1	11	1	0	1	0	1	0	1	3	0	2	2	0	1	1	1	4	1
HYID8086500|17730000	0.350	0.416	0.164	0.070	HYID8086500|17731000	0.083	0.083	0.000	0.083	0.167	0.000	0.167	0.083	0.000	0.000	0.000	0.167	0.083	0.000	0.083	5	6	2	1	1	1	0	1	2	0	2	1	0	0	0	2	1	0	1
HYID8088000|17731000	0.014	0.652	0.115	0.219	HYID8089500|17732500	0.045	0.045	0.045	0.068	0.068	0.227	0.068	0.045	0.205	0.045	0.000	0.045	0.000	0.023	0.068	0	19	3	6	2	2	2	3	3	10	3	2	9	2	0	2	0	1	3
HYID8087000|17731500	0.743	0.127	0.010	0.121	HYID8086000|17733500	0.222	0.111	0.111	0.111	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.222	0.111	7	1	0	1	2	1	1	1	0	1	0	0	0	0	0	0	0	2	1
HYID8087000|17733500	0.385	0.118	0.465	0.031	HYID8086000|17732500	0.176	0.059	0.176	0.059	0.000	0.235	0.000	0.059	0.000	0.000	0.059	0.059	0.059	0.059	0.000	7	2	9	1	3	1	3	1	0	4	0	1	0	0	1	1	1	1	0
HYID8088000|17730500	0.516	0.117	0.215	0.152	HYID8089000|17733000	0.200	0.133	0.000	0.000	0.000	0.067	0.133	0.000	0.200	0.000	0.000	0.067	0.000	0.133	0.067	9	2	4	3	3	2	0	0	0	1	2	0	3	0	0	1	0	2	1
HYID8086000|17731000	0.187	0.310	0.047	0.457	HYID8087500|17733000	0.250	0.000	0.000	0.000	0.000	0.125	0.125	0.000	0.000	0.125	0.125	0.250	0.000	0.000	0.000	1	2	0	3	2	0	0	0	0	1	1	0	0	1	1	2	0	0	0
HYID8086000|17731500	0.005	0.559	0.309	0.127	HYID8088000|17731500	0.143	0.000	0.190	0.000	0.048	0.048	0.048	0.000	0.143	0.143	0.000	0.048	0.048	0.095	0.048	0	8	4	2	3	0	4	0	1	1	1	0	3	3	0	1	1	2	1
HYID8087500|17733500	0.368	0.093	0.128	0.411	HYID8089000|17732500	0.000	0.000	0.000	0.100	0.100	0.100	0.000	0.100	0.000	0.100	0.200	0.000	0.100	0.100	0.100	5	1	2	6	0	0	0	1	1	1	0	1	0	1	2	0	1	1	1
HYID8087500|17733000	0.034	0.635	0.115	0.217	HYID8087500|17731000	0.300	0.000	0.100	0.100	0.000	0.000	0.200	0.000	0.000	0.000	0.100	0.000	0.100	0.000	0.100	0	7	1	2	3	0	1	1	0	0	2	0	0	0	1	0	1	0	1
HYID8087000|17730000	0.088	0.467	0.286	0.160	HYID8087500|17731500	0.021	0.021	0.064	0.213	0.149	0.170	0.064	0.021	0.000	0.106	0.021	0.106	0.021	0.021	0.000	3	16	10	5	1	1	3	10	7	8	3	1	0	5	1	5	1	1	0
HYID8089000|17730500	0.351	0.133	0.164	0.352	HYID8086000|17732000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.200	0.000	0.200	0.000	0.000	0.200	0.200	2	1	1	2	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1
HYID8086500|17733000	0.314	0.527	0.021	0.138	HYID8086500|17733500	0.500	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	1	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0
HYID8087500|17730000	0.215	0.226	0.103	0.456	HYID8087000|17733000	0.048	0.167	0.071	0.167	0.095	0.095	0.048	0.000	0.095	0.000	0.000	0.024	0.024	0.024	0.143	9	9	4	19	2	7	3	7	4	4	2	0	4	0	0	1	1	1	6
HYID8087500|17733000	0.259	0.228	0.466	0.047	HYID8088500|17731500	0.009	0.395	0.009	0.018	0.053	0.035	0.018	0.018	0.026	0.061	0.140	0.018	0.096	0.096	0.009	27	24	49	5	1	45	1	2	6	4	2	2	3	7	16	2	11	11	1
HYID8086000|17731000	0.097	0.202	0.264	0.437	HYID8089500|17732000	0.125	0.000	0.125	0.125	0.000	0.000	0.000	0.125	0.125	0.125	0.125	0.125	0.000	0.000	0.000	0	1	1	2	1	0	1	1	0	0	0	1	1	1	1	1	0	0	0
HYID8089500|17733000	0.433	0.265	0.212	0.091	HYID8088000|17730500	0.500	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HYID8086500|17731000	0.528	0.289	0.150	0.033	HYID8086000|17733000	0.091	0.000	0.091	0.000	0.273	0.000	0.000	0.182	0.000	0.182	0.000	0.091	0.091	0.000	0.000	7	4	2	0	1	0	1	0	3	0	0	2	0	2	0	1	1	0	0
HYID8087000|17731500	0.149	0.328	0.281	0.242	HYID8086500|17732000	0.211	0.263	0.000	0.000	0.000	0.053	0.000	0.000	0.053	0.000	0.053	0.000	0.105	0.000	0.263	4	9	8	7	4	5	0	0	0	1	0	0	1	0	1	0	2	0	5
HYID8089500|17732000	0.265	0.661	0.043	0.030	HYID8089500|17731500	0.000	0.000	0.077	0.115	0.192	0.115	0.038	0.038	0.000	0.077	0.038	0.154	0.077	0.038	0.038	8	19	1	1	0	0	2	3	5	3	1	1	0	2	1	4	2	1	1
HYID8089500|17730000	0.056	0.381	0.088	0.475	HYID8088500|17732500	0.000	0.200	0.000	0.000	0.200	0.000	0.200	0.000	0.200	0.000	0.000	0.200	0.000	0.000	0.000	0	2	0	2	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0
HYID8086500|17732000	0.178	0.288	0.243	0.292	HYID8088500|17732000	0.091	0.000	0.000	0.045	0.000	0.091	0.000	0.045	0.091	0.045	0.045	0.045	0.273	0.182	0.045	5	8	7	8	2	0	0	1	0	2	0	1	2	1	1	1	6	4	1
HYID8089000|17731500	0.090	0.136	0.483	0.291	HYID8088000|17730000	0.000	0.130	0.043	0.000	0.000	0.174	0.043	0.130	0.043	0.174	0.043	0.043	0.130	0.000	0.043	2	2	9	5	0	3	1	0	0	4	1	3	1	4	1	1	3	0	1
HYID8089500|17732500	0.101	0.433	0.029	0.437	HYID8086500|17731000	0.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.333	0.000	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HYID8087500|17733500	0.003	0.149	0.036	0.812	HYID8087000|17730500	0.000	0.300	0.050	0.000	0.000	0.150	0.100	0.150	0.000	0.050	0.100	0.050	0.000	0.000	0.050	0	2	0	8	0	6	1	0	0	3	2	3	0	1	2	1	0	0	1
HYID8089500|17732000	0.037	0.011	0.577	0.376	HYID8088000|17732500	0.000	0.183	0.024	0.024	0.012	0.061	0.134	0.024	0.049	0.061	0.061	0.146	0.024	0.024	0.171	2	0	27	18	0	15	2	2	1	5	11	2	4	5	5	12	2	2	14
HYID8086000|17731500	0.277	0.205	0.245	0.272	HYID8087000|17730000	0.118	0.059	0.000	0.000	0.000	0.059	0.000	0.059	0.000	0.176	0.059	0.176	0.118	0.176	0.000	5	4	5	5	2	1	0	0	0	1	0	1	0	3	1	3	2	3	0
HYID8086000|17731500	0.096	0.608	0.212	0.084	HYID8088000|17730500	0.100	0.100	0.000	0.100	0.000	0.100	0.000	0.100	0.000	0.100	0.300	0.000	0.000	0.100	0.000	1	4	1	1	1	1	0	1	0	1	0	1	0	1	3	0	0	1	0
HYID8086500|17731500	0.243	0.693	0.055	0.010	HYID8087500|17732000	0.118	0.000	0.059	0.000	0.059	0.235	0.000	0.000	0.059	0.176	0.118	0.000	0.059	0.118	0.000	5	14	1	0	2	0	1	0	1	4	0	0	1	3	2	0	1	2	0
HYID8086000|17733000	0.223	0.058	0.350	0.369	HYID8086500|17732500	0.026	0.103	0.077	0.077	0.103	0.026	0.154	0.077	0.154	0.051	0.000	0.026	0.026	0.026	0.077	10	3	16	16	1	4	3	3	4	1	6	3	6	2	0	1	1	1	3
HYID8087500|17731000	0.245	0.048	0.338	0.369	HYID8089000|17731500	0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	1	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0
HYID8087000|17730500	0.482	0.237	0.273	0.007	HYID8087500|17733000	0.143	0.000	0.000	0.000	0.000	0.500	0.000	0.071	0.143	0.000	0.071	0.071	0.000	0.000	0.000	6	3	3	0	2	0	0	0	0	7	0	1	2	0	1	1	0	0	0
HYID8088000|17731000	0.576	0.096	0.213	0.114	HYID8089500|17733000	0.222	0.000	0.000	0.000	0.111	0.000	0.111	0.000	0.000	0.000	0.111	0.222	0.000	0.000	0.222	6	1	2	1	2	0	0	0	1	0	1	0	0	0	1	2	0	0	2
HYID8086500|17730000	0.099	0.717	0.110	0.074	HYID8089500|17730000	0.098	0.118	0.176	0.020	0.000	0.020	0.000	0.020	0.000	0.020	0.000	0.000	0.216	0.020	0.294	6	44	7	5	5	6	9	1	0	1	0	1	0	1	0	0	11	1	15
HYID8089000|17730000	0.449	0.054	0.047	0.450	HYID8086500|17733500	0.000	0.125	0.000	0.000	0.000	0.125	0.125	0.000	0.000	0.000	0.375	0.000	0.000	0.250	0.000	5	1	0	5	0	1	0	0	0	1	1	0	0	0	3	0	0	2	0
HYID8088500|17730000	0.219	0.440	0.146	0.196	HYID8088000|17732000	0.151	0.113	0.075	0.038	0.113	0.019	0.019	0.000	0.038	0.132	0.113	0.019	0.132	0.038	0.000	10	19	6	9	8	6	4	2	6	1	1	0	2	7	6	1	7	2	0
HYID8089000|17732500	0.393	0.410	0.044	0.154	HYID8089000|17732000	0.083	0.000	0.000	0.083	0.083	0.000	0.083	0.083	0.000	0.167	0.083	0.167	0.167	0.000	0.000	6	7	1	2	1	0	0	1	1	0	1	1	0	2	1	2	2	0	0
HYID8087500|17732500	0.337	0.304	0.264	0.094	HYID8088500|17730000	0.053	0.000	0.053	0.053	0.158	0.053	0.053	0.000	0.000	0.053	0.105	0.000	0.211	0.000	0.211	5	5	4	2	1	0	1	1	3	1	1	0	0	1	2	0	4	0	4
HYID8086500|17732500	0.788	0.074	0.114	0.023	HYID8088500|17732000	0.000	0.111	0.111	0.056	0.056	0.056	0.056	0.056	0.111	0.056	0.000	0.056	0.111	0.167	0.000	7	1	1	0	0	2	2	1	1	1	1	1	2	1	0	1	2	3	0
HYID8087500|17731500	0.268	0.698	0.013	0.021	HYID8087500|17732500	0.100	0.000	0.000	0.000	0.100	0.000	0.100	0.200	0.100	0.000	0.000	0.000	0.000	0.200	0.200	3	8	0	0	1	0	0	0	1	0	1	2	1	0	0	0	0	2	2
HYID8087500|17732500	0.475	0.074	0.170	0.281	HYID8087000|17732000	0.037	0.037	0.074	0.037	0.037	0.185	0.000	0.037	0.111	0.259	0.000	0.000	0.000	0.148	0.037	10	1	3	6	1	1	2	1	1	5	0	1	3	7	0	0	0	4	1
HYID8086500|17730500	0.198	0.082	0.009	0.710	HYID8088500|17730000	0.054	0.027	0.027	0.027	0.000	0.108	0.108	0.162	0.162	0.081	0.027	0.000	0.162	0.000	0.054	5	2	0	16	2	1	1	1	0	4	4	6	6	3	1	0	6	0	2
HYID8089000|17733000	0.493	0.428	0.044	0.035	HYID8089500|17731500	0.333	0.000	0.083	0.083	0.000	0.000	0.083	0.000	0.083	0.000	0.083	0.083	0.083	0.083	0.000	4	4	0	0	4	0	1	1	0	0	1	0	1	0	1	1	1	1	0
HYID8089000|17731500	0.025	0.693	0.026	0.256	HYID8086000|17733500	0.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.333	0.000	0.000	0.000	0.000	0.000	0	3	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
HYID8086000|17733500	0.135	0.446	0.370	0.049	HYID8087500|17732500	0.267	0.067	0.000	0.133	0.000	0.000	0.000	0.067	0.000	0.067	0.067	0.133	0.000	0.067	0.133	3	9	8	1	4	1	0	2	0	0	0	1	0	1	1	2	0	1	2
HYID8086500|17730500	0.038	0.071	0.397	0.494	HYID8086000|17730500	0.286	0.071	0.071	0.000	0.000	0.000	0.071	0.000	0.071	0.143	0.000	0.000	0.000	0.071	0.214	1	1	8	10	4	1	1	0	0	0	1	0	1	2	0	0	0	1	3
HYID8088500|17731500	0.053	0.063	0.689	0.195	HYID8086500|17733500	0.111	0.111	0.000	0.000	0.000	0.000	0.111	0.111	0.222	0.000	0.000	0.333	0.000	0.000	0.000	0	0	5	1	1	1	0	0	0	0	1	1	2	0	0	3	0	0	0
HYID8086500|17732500	0.037	0.251	0.025	0.687	HYID8086500|17733500	0.053	0.000	0.000	0.053	0.000	0.000	0.105	0.211	0.105	0.000	0.053	0.053	0.263	0.105	0.000	1	5	0	12	1	0	0	1	0	0	2	4	2	0	1	1	5	2	0
HYID8088500|17731500	0.030	0.297	0.422	0.252	HYID8087000|17730500	0.750	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	2	2	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HYID8087000|17731500	0.336	0.108	0.311	0.246	HYID8086000|17733000	0.750	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1	0	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HYID8086500|17730500	0.618	0.005	0.349	0.029	HYID8086000|17731500	0.071	0.071	0.107	0.107	0.000	0.036	0.107	0.036	0.000	0.000	0.036	0.071	0.000	0.321	0.036	15	0	9	1	2	2	3	3	0	1	3	1	0	0	1	2	0	9	1
HYID8089000|17731000	0.285	0.164	0.162	0.390	HYID8087500|17732000	0.100	0.000	0.000	0.000	0.100	0.000	0.000	0.200	0.100	0.100	0.300	0.000	0.000	0.000	0.100	2	1	1	3	1	0	0	0	1	0	0	2	1	1	3	0	0	0	1
HYID8089000|17730500	0.155	0.456	0.351	0.039	HYID8087000|17731500	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HYID8087000|17731000	0.315	0.029	0.303	0.353	HYID8089000|17732500	0.042	0.042	0.083	0.000	0.208	0.000	0.167	0.000	0.000	0.083	0.042	0.000	0.125	0.083	0.125	9	1	8	10	1	1	2	0	5	0	4	0	0	2	1	0	3	2	3
HYID8086500|17732500	0.452	0.107	0.106	0.335	HYID8087500|17733500	0.048	0.000	0.190	0.000	0.000	0.000	0.000	0.381	0.000	0.048	0.095	0.048	0.048	0.095	0.048	8	2	2	6	1	0	4	0	0	0	0	8	0	1	2	1	1	2	1
HYID8088500|17732000	0.259	0.500	0.171	0.069	HYID8089500|17732500	0.273	0.000	0.000	0.182	0.000	0.000	0.182	0.000	0.000	0.000	0.091	0.091	0.091	0.000	0.091	1	3	1	0	3	0	0	2	0	0	2	0	0	0	1	1	1	0	1
HYID8088000|17732000	0.065	0.089	0.510	0.336	HYID8089500|17733000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.200	0.000	0.200	0.200	0.200	0.200	0.000	0	1	3	2	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0
HYID8088500|17731000	0.085	0.361	0.037	0.517	HYID8086000|17733500	0.095	0.048	0.000	0.143	0.000	0.000	0.143	0.238	0.048	0.000	0.048	0.000	0.095	0.000	0.143	2	8	1	12	2	1	0	3	0	0	3	5	1	0	1	0	2	0	3
HYID8086500|17733500	0.028	0.551	0.073	0.347	HYID8088500|17730000	0.077	0.154	0.154	0.000	0.000	0.077	0.000	0.077	0.154	0.077	0.000	0.000	0.000	0.154	0.077	0	5	1	3	1	2	2	0	0	1	0	1	2	1	0	0	0	2	1
HYID8088500|17730000	0.033	0.129	0.065	0.774	HYID8089500|17730500	0.000	0.087	0.047	0.039	0.346	0.118	0.008	0.055	0.000	0.016	0.142	0.016	0.031	0.039	0.055	3	13	7	80	0	11	6	5	44	15	1	7	0	2	18	2	4	5	7
HYID8088000|17731000	0.143	0.311	0.056	0.490	HYID8087500|17732500	0.091	0.045	0.045	0.000	0.182	0.000	0.091	0.045	0.000	0.045	0.273	0.045	0.045	0.000	0.091	5	10	2	16	2	1	1	0	4	0	2	1	0	1	6	1	1	0	2
HYID8089500|17730000	0.453	0.035	0.425	0.087	HYID8087500|17732000	0.125	0.000	0.062	0.000	0.125	0.062	0.000	0.062	0.000	0.062	0.000	0.312	0.062	0.062	0.062	8	1	8	2	2	0	1	0	2	1	0	1	0	1	0	5	1	1	1
HYID8088000|17731000	0.129	0.402	0.015	0.455	HYID8087500|17730000	0.294	0.059	0.000	0.176	0.235	0.000	0.000	0.000	0.176	0.059	0.000	0.000	0.000	0.000	0.000	2	7	0	8	5	1	0	3	4	0	0	0	3	1	0	0	0	0	0
HYID8086500|17733500	0.266	0.185	0.415	0.134	HYID8088500|17730000	0.053	0.000	0.053	0.158	0.053	0.000	0.053	0.053	0.211	0.105	0.000	0.105	0.105	0.053	0.000	6	4	9	3	1	0	1	3	1	0	1	1	4	2	0	2	2	1	0
HYID8088500|17731000	0.310	0.520	0.048	0.122	HYID8089500|17731500	0.097	0.032	0.000	0.032	0.290	0.000	0.065	0.194	0.065	0.065	0.000	0.032	0.097	0.000	0.032	14	23	2	5	3	1	0	1	9	0	2	6	2	2	0	1	3	0	1
HYID8089000|17733000	0.631	0.048	0.112	0.209	HYID8088000|17732000	0.130	0.022	0.000	0.065	0.000	0.022	0.043	0.000	0.065	0.043	0.130	0.022	0.000	0.109	0.348	24	2	4	8	6	1	0	3	0	1	2	0	3	2	6	1	0	5	16
HYID8088500|17731500	0.076	0.157	0.360	0.407	HYID8087000|17730500	0.200	0.000	0.100	0.100	0.000	0.100	0.000	0.100	0.000	0.000	0.100	0.100	0.000	0.100	0.100	1	1	3	3	2	0	1	1	0	1	0	1	0	0	1	1	0	1	1
HYID8086500|17732500	0.783	0.103	0.064	0.049	HYID8087000|17730500	0.100	0.100	0.100	0.000	0.000	0.200	0.000	0.100	0.100	0.000	0.100	0.100	0.000	0.000	0.100	7	1	1	0	1	1	1	0	0	2	0	1	1	0	1	1	0	0	1
